timestamp,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,frame
1683283030141127292,7.818,-1.937,0.0,-0.011044188072928342,0.0024078106459721354,-0.0002853228715722208,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030141127292.png
1683283030209698298,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030209698298.png
1683283030278916138,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030278916138.png
1683283030410160910,7.818,-1.937,0.0,-0.0027439945801062686,0.0006073037242134345,-7.42129133100573e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030410160910.png
1683283030537958083,7.818,-1.937,0.0,0.001048631057516676,-0.00023457340420154373,2.874714534654593e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030537958083.png
1683283030611749249,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030611749249.png
1683283030677188197,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030677188197.png
1683283030809958409,7.818,-1.937,0.0,0.00393227763969865,-0.0008889533492843665,0.00010852079373291397,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030809958409.png
1683283030936251620,7.818,-1.937,0.0,0.008825113642849351,-0.0020231264112759804,0.0002466768653524516,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283030936251620.png
1683283031012104798,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031012104798.png
1683283031078531621,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031078531621.png
1683283031211314798,7.818,-1.937,0.0,0.013285150502220814,-0.003103742532851091,0.0003746280294418581,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031211314798.png
1683283031345081119,7.818,-1.937,0.0,0.009051430200307246,-0.0021754892048727386,0.00024831678841187187,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031345081119.png
1683283031410217514,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031410217514.png
1683283031479249947,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031479249947.png
1683283031612089451,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031612089451.png
1683283031740170202,7.818,-1.937,0.0,0.004678587094574561,-0.0011733448501917417,0.0001252519587619621,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031740170202.png
1683283031812510379,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031812510379.png
1683283031877132195,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283031877132195.png
1683283032011357245,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032011357245.png
1683283032138767239,7.818,-1.937,0.0,-0.0038331751560166014,0.0009755063724046865,-9.94545241648532e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032138767239.png
1683283032213177817,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032213177817.png
1683283032271551066,7.818,-1.937,0.0,-0.01228838980919579,0.0030991722408397985,-0.00031008765449812384,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032271551066.png
1683283032414212552,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032414212552.png
1683283032543014265,7.818,-1.937,0.0,-0.015755063535968523,0.004110979242874041,-0.0003991172567310829,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032543014265.png
1683283032607823776,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032607823776.png
1683283032671225034,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032671225034.png
1683283032811868559,7.818,-1.937,0.0,-0.006452065131233541,0.0016919533396891166,-0.00017258610268071462,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032811868559.png
1683283032880963729,7.818,-1.937,0.0,-0.009400648247841531,0.002470444775065377,-0.00024885912675746594,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283032880963729.png
1683283033010539062,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033010539062.png
1683283033072748427,7.818,-1.937,0.0,-0.0168930766319711,0.004432456582317379,-0.0004363122946541985,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033072748427.png
1683283033212304785,7.819,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033212304785.png
1683283033343171129,7.819,-1.937,0.0,-0.01964983701977434,0.005163919138544196,-0.0005204183354506506,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033343171129.png
1683283033414027698,7.819,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033414027698.png
1683283033481497518,7.819,-1.937,0.0,-0.012837553432047576,0.0033761467703792973,-0.00033056806505907135,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033481497518.png
1683283033614401013,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033614401013.png
1683283033681334671,7.818,-1.937,0.0,-0.0058199247949595545,0.0015204430912266836,-0.0001477260987997898,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033681334671.png
1683283033812354700,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033812354700.png
1683283033880981696,7.818,-1.937,0.0,0.0010410415704671333,-0.00026806524682363494,2.8505861941613704e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283033880981696.png
1683283034014573778,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034014573778.png
1683283034082008392,7.818,-1.937,0.0,0.010339235835412458,-0.002638070622134662,0.00029000828889066656,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034082008392.png
1683283034214541119,7.818,-1.937,0.0,0.02444142028087557,-0.006091258772740176,0.0007182532367067523,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034214541119.png
1683283034277958310,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034277958310.png
1683283034411484268,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034411484268.png
1683283034479798815,7.818,-1.937,0.0,0.025283329521612073,-0.006352640966739706,0.0006811088866199486,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034479798815.png
1683283034614236466,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034614236466.png
1683283034680798696,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034680798696.png
1683283034815037748,7.818,-1.937,0.0,0.00963700661052371,-0.0024473053623955163,0.00026275471870688207,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034815037748.png
1683283034947579808,7.818,-1.937,0.0,0.004746999341139889,-0.0011846508066783023,0.00012700518428246577,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283034947579808.png
1683283035009753793,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035009753793.png
1683283035144512436,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035144512436.png
1683283035206461403,7.818,-1.937,0.0,-0.0024337960382128185,0.0006143531663021455,-6.346013894214692e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035206461403.png
1683283035279174094,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035279174094.png
1683283035415873312,7.818,-1.937,0.0,-0.0036726889141036894,0.0009253954613592707,-9.718728855084556e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035415873312.png
1683283035549167381,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035549167381.png
1683283035612480942,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035612480942.png
1683283035682103403,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035682103403.png
1683283035816232110,7.818,-1.937,0.0,0.002341686487161752,-0.0005957669051078425,6.438869317221179e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035816232110.png
1683283035944905228,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283035944905228.png
1683283036015593381,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036015593381.png
1683283036082847920,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036082847920.png
1683283036211128516,7.818,-1.937,0.0,0.0010027208191620961,-0.0002554037909887142,2.6824231860513576e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036211128516.png
1683283036345420915,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036345420915.png
1683283036416418997,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036416418997.png
1683283036475634209,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036475634209.png
1683283036616498188,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036616498188.png
1683283036745111866,7.818,-1.937,0.0,-0.007602459808133137,0.0019467505642117922,-0.00020022661937597265,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036745111866.png
1683283036814887737,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036814887737.png
1683283036874865454,7.818,-1.937,0.0,-0.005093115792848272,0.0013072277787627355,-0.0001362377062686216,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283036874865454.png
1683283037011296806,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037011296806.png
1683283037149088150,7.818,-1.937,0.0,-0.011198637771504504,0.0028761838644430333,-0.00029437711212383535,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037149088150.png
1683283037216571772,7.818,-1.937,0.0,-0.010433508564256209,0.0026913429054137294,-0.00027537156660143987,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037216571772.png
1683283037284685622,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037284685622.png
1683283037415257499,7.818,-1.937,0.0,-0.006822537387562141,0.0017665833783972022,-0.00018281138164291823,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037415257499.png
1683283037482977842,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037482977842.png
1683283037616375479,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037616375479.png
1683283037682832151,7.818,-1.937,0.0,0.003687248511498057,-0.0009590075983983462,0.00010284066763661172,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037682832151.png
1683283037816406820,7.818,-1.937,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037816406820.png
1683283037884365045,7.818,-1.936,0.0,0.0027679954144160593,-0.0007225561793614692,7.646489671753559e-05,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283037884365045.png
1683283038009009955,7.816,-1.935,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038009009955.png
1683283038084690514,7.811,-1.931,0.0,0.006967505332048094,-0.0018226696847553872,0.00018757368319382325,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038084690514.png
1683283038218775583,7.804,-1.925,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038218775583.png
1683283038284533449,7.794,-1.917,0.0,0.029523713946764032,-0.008005004884827187,0.0005745801978165803,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038284533449.png
1683283038412537015,7.781,-1.907,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038412537015.png
1683283038484008855,7.767,-1.896,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038484008855.png
1683283038616108271,7.75,-1.882,0.0,0.020386316979880238,-0.005891000827465806,0.00026506741344930736,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038616108271.png
1683283038683762784,7.731,-1.867,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038683762784.png
1683283038817831840,7.71,-1.85,0.0,-0.036326367773289604,0.011240197110721743,-0.000219441339961042,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038817831840.png
1683283038884996318,7.692,-1.836,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283038884996318.png
1683283039015172126,7.677,-1.824,0.0,-0.09631884078078246,0.03253193381718523,0.000306676107856897,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039015172126.png
1683283039149222778,7.663,-1.813,0.0,-0.33432834679515844,0.09902467338845614,0.0010222472814433456,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039149222778.png
1683283039217860638,7.647,-1.8,0.0,-0.4687076356337908,0.0925872511302902,0.003087514545674275,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039217860638.png
1683283039279049545,7.627,-1.784,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039279049545.png
1683283039417593211,7.606,-1.767,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039417593211.png
1683283039483413036,7.583,-1.749,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039483413036.png
1683283039617476181,7.558,-1.729,0.0,-0.38796110631258846,0.03281202451389454,0.0004616233927359921,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039617476181.png
1683283039676003390,7.535,-1.712,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039676003390.png
1683283039817145861,7.514,-1.697,0.0,-0.3584035724520104,-0.04168206244154218,-0.007555448793290666,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039817145861.png
1683283039884921401,7.496,-1.685,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283039884921401.png
1683283040018658457,7.479,-1.674,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040018658457.png
1683283040083119004,7.466,-1.665,0.0,-0.4680871377351961,-0.028215027349785822,-0.01030875650030659,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040083119004.png
1683283040209413986,7.453,-1.656,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040209413986.png
1683283040282022111,7.438,-1.647,0.0,-0.5744994704485925,-0.033640209543155906,-0.014593225347259528,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040282022111.png
1683283040418428600,7.42,-1.634,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040418428600.png
1683283040549233540,7.399,-1.62,0.0,-0.444088338207444,-0.04443097566335424,-0.013882224459604704,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040549233540.png
1683283040615541079,7.376,-1.605,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040615541079.png
1683283040679421102,7.351,-1.588,0.0,-0.32644973031155416,-0.044274334349768366,-0.012598555316075523,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040679421102.png
1683283040815142633,7.323,-1.569,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040815142633.png
1683283040950606074,7.293,-1.549,0.0,-0.2261615720635406,-0.03910973494913879,-0.00919274933159136,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283040950606074.png
1683283041016049071,7.259,-1.527,0.0,-0.15791522564381266,-0.027715475577771934,-0.005749758001439703,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041016049071.png
1683283041083485191,7.222,-1.504,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041083485191.png
1683283041216234402,7.183,-1.481,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041216234402.png
1683283041347864336,7.141,-1.459,0.0,-0.14054758852136734,-0.021509236857522464,-0.003461159953510283,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041347864336.png
1683283041414562736,7.095,-1.436,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041414562736.png
1683283041478022425,7.045,-1.414,0.0,-0.180903477397098,-0.02044427858658516,-0.0015276470366142022,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041478022425.png
1683283041613654424,6.992,-1.391,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041613654424.png
1683283041750519066,6.936,-1.369,0.0,-0.2566006101415547,-0.020826717720264103,0.0026398316848766806,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041750519066.png
1683283041815484274,6.88,-1.347,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041815484274.png
1683283041883029539,6.825,-1.324,0.0,-0.4503342621486794,-0.04034075593362726,0.012840800564086109,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283041883029539.png
1683283042017126603,6.77,-1.299,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042017126603.png
1683283042085588879,6.717,-1.272,0.0,-0.6996897540956449,-0.14119034850886175,0.026821495424173305,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042085588879.png
1683283042216562664,6.665,-1.244,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042216562664.png
1683283042285994101,6.615,-1.216,0.0,-0.8385765404648179,-0.26569461281533574,0.03207349734257689,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042285994101.png
1683283042418911673,6.57,-1.189,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042418911673.png
1683283042548717413,6.526,-1.164,0.0,-0.8798336071150661,-0.35500885687858935,0.019241497083200314,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042548717413.png
1683283042617149857,6.484,-1.141,0.0,-0.8102670378696055,-0.35134934497918446,-0.0025920775739746616,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042617149857.png
1683283042685494789,6.445,-1.119,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042685494789.png
1683283042818346640,6.408,-1.098,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042818346640.png
1683283042886959678,6.369,-1.076,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283042886959678.png
1683283043020419479,6.326,-1.052,0.0,-0.4290277469820087,-0.1982930143955273,-0.015593459442326306,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043020419479.png
1683283043083432844,6.279,-1.026,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043083432844.png
1683283043220451936,6.231,-0.999,0.0,-0.42963285866521367,-0.19255591255772228,-0.014736780889366327,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043220451936.png
1683283043286429877,6.181,-0.971,0.0,-0.4933905928500528,-0.22650575215056964,-0.01756017720847947,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043286429877.png
1683283043419498567,6.129,-0.941,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043419498567.png
1683283043486229947,6.076,-0.91,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043486229947.png
1683283043616195488,6.025,-0.879,0.0,-0.4472759249211553,-0.2125765204542359,-0.016227574394675103,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043616195488.png
1683283043687967404,5.975,-0.847,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043687967404.png
1683283043820517319,5.927,-0.813,0.0,-0.5357653550216589,-0.30912250946997377,-0.016863478772982405,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043820517319.png
1683283043885551497,5.88,-0.777,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283043885551497.png
1683283044020467200,5.835,-0.742,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044020467200.png
1683283044089819081,5.793,-0.709,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044089819081.png
1683283044222472836,5.754,-0.677,0.0,-0.4985876065842013,-0.41473256933825026,-0.0170509889261973,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044222472836.png
1683283044288468981,5.717,-0.649,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044288468981.png
1683283044420675405,5.682,-0.621,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044420675405.png
1683283044483526579,5.649,-0.596,0.0,-0.4887498003447488,-0.3970785932638304,-0.01893041100492391,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044483526579.png
1683283044620895483,5.618,-0.572,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044620895483.png
1683283044688443032,5.585,-0.546,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044688443032.png
1683283044821271602,5.549,-0.518,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044821271602.png
1683283044888353709,5.509,-0.487,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283044888353709.png
1683283045019789725,5.469,-0.455,0.0,-0.42862161086377826,-0.35670496737558516,-0.023345293791139626,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045019789725.png
1683283045080285390,5.426,-0.422,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045080285390.png
1683283045223036423,5.381,-0.387,0.0,-0.1918284980719254,-0.16960433473720427,-0.012295231001728217,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045223036423.png
1683283045286016201,5.333,-0.35,0.0,-0.22105282440873006,-0.20411628284654737,-0.012865291776702103,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045286016201.png
1683283045420332898,5.285,-0.312,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045420332898.png
1683283045488677469,5.237,-0.275,0.0,-0.2668330525094352,-0.24872947848099294,-0.015301738912403912,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045488677469.png
1683283045614907753,5.192,-0.239,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045614907753.png
1683283045688634234,5.144,-0.202,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045688634234.png
1683283045822714982,5.096,-0.164,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045822714982.png
1683283045955311894,5.05,-0.128,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283045955311894.png
1683283046018749379,5.004,-0.091,0.0,-0.39165443467782096,-0.4246782489345277,-0.01832989644538421,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046018749379.png
1683283046088580960,4.956,-0.054,0.0,-0.4421196390663559,-0.5092030971128766,-0.004393365721732465,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046088580960.png
1683283046218951386,4.908,-0.017,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046218951386.png
1683283046355238564,4.861,0.019,0.0,-0.37561847636118967,-0.4131464437579033,0.004370175332865536,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046355238564.png
1683283046421704686,4.814,0.056,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046421704686.png
1683283046483995201,4.766,0.093,0.0,-0.3980723097545625,-0.4424810347191507,0.00832115288448135,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046483995201.png
1683283046623226860,4.719,0.13,0.0,N/A,N/A,N/A,/media/felipezero/T7 Shield/DATA/thesis/Videos/frames/frame_1683283046623226860.png
